source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
Millwall West_Brom 0 0 0 0 1
Millwall Derby 0 1 0 0 0
Millwall West_Ham 0 0 0 1 0
Millwall Blackburn 0 1 0 0 0
Millwall Luton_Town 0 0 0 1 0
Millwall Emmen 0 0 0 0 1
Millwall Nottingham_Forest 0 1 0 0 0
Montpellier Tottenham 0 0 1 0 0
Montpellier Arsenal 0 1 0 0 0
Montpellier Angers_SCO 0 0 1 0 0
Montpellier Marseille 0 0 1 0 0
Montpellier FC_Schalke_04 0 0 0 0 1
Montpellier Borussia_Mönchengladbach 0 0 0 0 1
Montpellier OGC_Nice 0 0 0 0 1
Montpellier Bologna 0 0 1 0 0
Montpellier Rennes 2 0 1 0 1
Montpellier Huddersfield_Town 0 0 0 2 0
Montpellier AS_Saint-Étienne 0 1 1 0 0
Montpellier Stade_Brestois 0 1 0 0 0
Montpellier Wolfsburg 0 0 0 1 1
Montpellier Benfica 0 0 0 0 1
Montpellier Akhmat_Grozny 0 0 0 0 1
Montpellier Newcastle 0 1 1 0 0
Montpellier SC_Lyon 0 1 0 0 0
Montpellier CA_Bastia 0 0 2 0 0
Montpellier Valencia 1 0 0 0 0
Montpellier Stade_Reims 0 1 0 0 0
Montpellier LOSC_Lille 0 0 0 0 1
Montpellier AS_Monaco 0 0 0 2 0
Montpellier US_Palermo 0 0 1 0 0
Montpellier FC_Köln 0 0 0 1 0
Montpellier Real_Betis 0 0 1 1 0
Montpellier US_Salernitana 0 0 0 0 1
Montpellier Sevilla_FC 0 1 0 0 0
Montpellier RB_Leipzig 0 0 0 1 0
Montpellier SM_Caen 0 0 0 1 0
Montpellier AC_Ajaccio 0 0 0 0 1
Moreirense_FC FC_Penafiel 0 0 1 0 0
Moreirense_FC Belenenses 0 0 0 1 1
Moreirense_FC Sheff_Utd 0 0 1 0 0
Moreirense_FC Boavista 0 0 1 0 0
Moreirense_FC Rio_Ave_FC 0 0 0 1 0
Moreirense_FC CD_Nacional 0 0 1 0 0
Moreirense_FC CD_Tondela 0 0 0 0 1
Moreirense_FC Vitória_Guimarães_SC 0 0 0 1 0
Moreirense_FC Levante_UD 0 0 0 1 0
Moreirense_FC Marítimo 0 0 1 0 0
Moreirense_FC Association_Troyes_Aube_Champagne 0 0 0 0 1
Moreirense_FC FC_Paços_de_Ferreira 0 0 1 0 0
Moreirense_FC Benfica 0 0 0 3 0
NAC_Breda Roda_JC 0 1 0 0 0
NAC_Breda CD_Málaga 1 0 0 0 0
NAC_Breda RKC_Waalwijk 0 1 0 0 0
NAC_Breda Go_Ahead_Eagles 0 0 1 0 0
NAC_Breda Birmingham 1 0 0 0 0
NAC_Breda AZ_Alkmaar 0 2 0 0 0
NAC_Breda FC_Twente 1 1 0 0 0
NAC_Breda SC_Heerenveen 0 1 1 0 0
NAC_Breda De_Graafschap 1 0 0 0 0
NAC_Breda ADO_Den_Haag 1 0 0 0 0
NAC_Breda FC_Utrecht 0 0 0 1 0
NAC_Breda FC_Groningen 0 1 0 0 0
NAC_Breda Sparta_Rotterdam 1 0 0 0 0
NEC_Nijmegen Go_Ahead_Eagles 0 0 0 0 1
NEC_Nijmegen RKC_Waalwijk 0 2 0 0 0
NEC_Nijmegen Vitesse 0 0 1 0 0
NEC_Nijmegen FC_Twente 1 0 0 0 0
NEC_Nijmegen SC_Heerenveen 1 1 0 0 0
NEC_Nijmegen FC_Groningen 0 1 0 0 0
NEC_Nijmegen Ajax 0 2 0 0 0
NEC_Nijmegen West_Brom 1 0 0 0 0
NEC_Nijmegen SC_Feyenoord 0 1 1 0 0
NEC_Nijmegen FC_Augsburg 0 1 0 0 0
NEC_Nijmegen FC_Utrecht 0 0 1 0 0
NEC_Nijmegen CA_Osasuna 1 0 0 0 0
NEC_Nijmegen AZ_Alkmaar 1 0 2 0 0
NEC_Nijmegen NAC_Breda 0 1 0 0 0
Napoli Suderland 0 1 0 0 0
Napoli Leicester 0 0 1 0 0
Napoli Milan 0 0 0 1 0
Napoli US_Palermo 1 1 0 0 0
Napoli Benfica 0 0 0 1 0
Napoli AC_Fiorentina 0 0 1 0 2
Napoli PSG 0 2 0 0 1
Napoli Empoli_FC 0 0 1 0 0
Napoli Juventus 0 2 1 0 0
Napoli Atalanta 1 1 0 0 0
Napoli Inter_Milan 0 1 0 0 0
Napoli LOSC_Lille 0 0 0 0 2
Napoli Udinese_Calcio 2 1 1 0 1
Napoli AS_Roma 0 2 0 1 0
Napoli US_Sassuolo 0 0 1 0 1
Napoli Hamburger_SV 0 0 1 0 0
Napoli AC_Siena 1 1 0 0 0
Napoli Watford_FC 0 0 1 0 0
Napoli Valencia 0 1 0 0 0
Napoli Parma 0 2 1 1 3
Napoli Genoa 0 1 0 0 1
Napoli Villarreal_CF 0 0 0 1 0
Napoli E._Frankfurt 0 0 0 1 0
Napoli Torino_FC 0 0 1 0 1
Napoli Marseille 0 0 0 0 1
Napoli Chievo_Verona 0 0 1 1 0
Napoli Everton 0 0 0 0 1
Napoli Chelsea 0 0 0 1 1
Napoli UC_Sampdoria 1 0 0 3 1
Napoli Real_Zaragoza 1 0 0 0 0
Napoli Swansea_City 0 0 1 0 0
Napoli AS_Livorno 0 1 0 0 0
Napoli Cagliari_Calcio 0 0 0 1 1
Napoli Southampton 0 0 1 0 0
Napoli TSG_Hoffenheim 0 0 1 0 0
Napoli SS_Lazio 0 0 0 0 1
Napoli Espanyol 1 0 1 0 0
Naval SC_Braga 1 0 0 0 0
Naval Genoa 1 0 0 0 0
Naval Académica_Coimbra 1 0 0 0 0
Newcastle Arsenal 0 0 1 0 0
Newcastle Wigan 1 1 1 0 0
Newcastle Reading_FC 0 1 0 0 0
Newcastle AFC_Bournemouth 0 0 1 0 0
Newcastle Brighton 0 1 0 1 0
Newcastle FC_Metz 0 0 0 1 0
Newcastle Rotherham 0 0 1 0 1
Newcastle Huddersfield_Town 0 0 0 0 1
Newcastle Wolves_FC 0 0 1 0 0
Newcastle SS_Lazio 1 0 0 0 0
Newcastle Blackburn 0 1 0 1 0
Newcastle Norwich 0 0 0 1 0
Newcastle Manchester_City 2 0 0 0 0
Newcastle Bolton 0 0 0 1 0
Newcastle PSG 0 1 0 0 0
Newcastle AS_Roma 0 0 1 0 0
Newcastle Elche_CF 0 0 0 0 1
Newcastle Preston 0 0 0 0 1
Newcastle Burnley 1 0 0 0 0
Newcastle Watford_FC 0 0 1 0 0
Newcastle Marseille 0 0 1 1 0
Newcastle R._Strasbourg 0 0 0 1 0
Newcastle Birmingham 0 1 0 0 0
Newcastle QPR 1 2 0 0 0
Newcastle Swansea_City 0 1 0 0 0
Newcastle West_Ham 0 1 0 0 0
Newcastle Dep._La_Coruña 0 0 1 0 0
Newcastle Hull_City 0 1 1 0 0
Newcastle Real_Madrid 0 0 0 1 0
Newcastle Aston_Villa 2 0 0 0 0
Newcastle Roda_JC 0 1 0 0 0
Newcastle Chelsea 0 1 0 0 0
Newcastle Crystal_Palace 0 0 1 0 0
Newcastle Nottingham_Forest 0 0 0 1 2
Newcastle Liverpool 1 1 1 0 0
Newcastle Wolfsburg 1 0 0 0 0
Newcastle Leeds 0 0 0 1 0
Newcastle FC_Porto 0 0 0 1 0
Newcastle Fulham 1 0 0 1 0
Newcastle Stoke_City 1 0 0 0 1
Newcastle Inter_Milan 0 0 1 0 0
Newcastle Alavés 0 0 0 1 1
Newcastle Ajax 0 0 0 1 0
Newcastle RCD_Mallorca 0 0 0 1 0
Newcastle Tottenham 1 0 1 0 0
Newcastle FC_Twente 0 0 0 1 0
Newcastle Leicester 0 0 0 1 0
Norwich Scunthorpe_United 1 0 0 0 0
Norwich Cardiff 0 1 1 1 0
Norwich Birmingham 0 1 0 0 0
Norwich Burnley 0 0 1 0 0
Norwich Leicester 0 1 0 1 0
Norwich Brighton 0 1 0 0 0
Norwich Newcastle 0 0 0 1 1
Norwich Sheff_Utd 0 0 2 0 0
Norwich Swansea_City 0 0 1 0 0
Norwich E._Braunschweig 0 1 0 0 0
Norwich Coventry 1 1 0 0 0
Norwich Preston 1 0 0 1 0
Norwich Leeds 0 2 0 0 0
Norwich Crystal_Palace 0 1 0 0 0
Norwich Las_Palmas_Atl. 0 0 1 0 0
Norwich Vitesse 0 0 1 0 0
Norwich Hull_City 0 0 1 0 0
Norwich Middlesbrough_FC 0 2 0 1 0
Norwich Wigan 0 2 0 0 0
Norwich Stoke_City 0 0 0 0 1
Norwich AFC_Bournemouth 0 1 2 0 1
Norwich Bolton 0 1 0 1 0
Norwich Huddersfield_Town 0 1 0 1 0
Norwich Blackburn 0 0 1 0 0
Norwich Barnsley_FC 0 0 0 0 1
Norwich Blackpool 1 0 0 0 0
Norwich QPR 0 0 1 0 0
Norwich Wolves_FC 1 0 0 2 0
Norwich Southampton 0 0 1 0 0
Norwich Millwall 0 0 0 1 0
Norwich SC_Paderborn 0 0 0 1 0
Norwich Rotherham 0 0 0 0 1
Norwich Bristol_City 0 0 1 1 0
Norwich Everton 0 0 0 0 1
Norwich Aston_Villa 0 1 1 0 1
Norwich Brentford 0 0 1 0 0
Norwich Derby 0 1 1 1 0
Norwich Stade_Brestois 0 0 0 0 1
Nottingham_Forest Huddersfield_Town 0 1 0 0 0
Nottingham_Forest Bolton 0 0 0 1 0
Nottingham_Forest Reading_FC 0 2 1 0 0
Nottingham_Forest Norwich 1 1 0 0 0
Nottingham_Forest West_Ham 0 0 1 0 0
Nottingham_Forest Newcastle 1 0 2 0 0
Nottingham_Forest Coventry 0 0 0 0 1
Nottingham_Forest Getafe 0 0 0 1 0
Nottingham_Forest Swansea_City 0 0 0 1 0
Nottingham_Forest AJ_Auxerre 0 0 0 0 1
Nottingham_Forest Middlesbrough_FC 0 0 0 1 1
Nottingham_Forest Blackpool 0 0 1 0 1
Nottingham_Forest Leicester 0 1 0 0 0
Nottingham_Forest Sheff_Utd 0 0 0 2 0
Nottingham_Forest Watford_FC 0 2 0 0 0
Nottingham_Forest Rotherham 0 0 4 0 0
Nottingham_Forest Chelsea 0 1 0 0 0
Nottingham_Forest Aston_Villa 0 0 1 0 1
Nottingham_Forest Hull_City 0 2 0 1 1
Nottingham_Forest Crystal_Palace 0 1 0 1 0
Nottingham_Forest Werder_Bremen 0 0 0 1 0
Nottingham_Forest FC_Zwolle 0 0 0 1 0
Nottingham_Forest Ipswich_Town 0 2 0 1 0
Nottingham_Forest Derby 1 2 0 0 0
Nottingham_Forest FSV_Mainz 0 0 1 0 0
Nottingham_Forest QPR 0 0 1 0 1
Nottingham_Forest RC_Lens 0 0 0 0 1
Nottingham_Forest Wigan 0 0 0 1 0
Nottingham_Forest Barnsley_FC 0 0 0 1 0
Nottingham_Forest Bristol_City 0 2 1 0 0
Nottingham_Forest Birmingham 0 0 1 0 0
Nottingham_Forest Blackburn 0 0 0 1 0
Nottingham_Forest Cardiff 0 1 0 0 0
Nîmes_Olympique Angers_SCO 0 0 0 3 0
Nîmes_Olympique AS_Saint-Étienne 0 0 0 1 0
Nîmes_Olympique Stade_Brestois 0 0 0 0 1
Nîmes_Olympique Montpellier 0 0 0 1 0
OGC_Nice FC_Köln 0 0 0 1 0
OGC_Nice Leicester 0 0 1 0 0
OGC_Nice Hertha_BSC 0 0 0 0 1
OGC_Nice Borussia_Mönchengladbach 0 0 0 1 0
OGC_Nice FC_Eindhoven 0 0 0 1 1
OGC_Nice US_Salernitana 0 0 0 0 1
OGC_Nice Stade_Brestois 0 0 0 0 1
OGC_Nice Estoril_Praia 0 0 0 0 1
OGC_Nice Southampton 0 0 1 0 0
OGC_Nice Real_Betis 0 0 1 0 0
OGC_Nice AS_Saint-Étienne 0 1 1 0 0
OGC_Nice RC_Lens 1 0 0 0 1
OGC_Nice PSG 0 0 1 0 0
OGC_Nice Rennes 1 0 0 0 1
OGC_Nice Lokomotiv_Moscow 0 0 1 0 0
OGC_Nice Nîmes_Olympique 0 0 0 0 1
OGC_Nice Rio_Ave_FC 0 1 0 0 0
OGC_Nice Famalicão 0 0 0 0 1
OGC_Nice Norwich 0 0 0 0 1
OGC_Nice Boavista 0 0 0 0 1
OGC_Nice EA_Guingamp 0 0 2 0 0
OGC_Nice Arsenal 0 0 1 0 0
OGC_Nice Watford_FC 0 0 0 0 1
OGC_Nice AC_Amiens 0 0 0 1 0
OGC_Nice Fulham 0 0 0 2 0
OGC_Nice Sevilla_FC 0 0 1 0 0
OGC_Nice Newcastle 0 0 0 1 0
OGC_Nice Hellas_Verona 0 0 0 0 1
OGC_Nice Aston_Villa 0 0 1 0 0
OGC_Nice Inter_Milan 0 0 0 1 0
OGC_Nice Brentford 0 0 0 1 0
OGC_Nice Chelsea 0 0 0 0 1
OGC_Nice LOSC_Lille 1 0 1 0 0
OGC_Nice FC_Girondins_Bordeaux 1 0 0 0 0
OGC_Nice CD_Málaga 0 0 0 1 0
OGC_Nice SC_Lyon 2 1 0 0 0
OGC_Nice Marseille 3 0 0 1 0
OGC_Nice AC_Fiorentina 0 0 0 1 0
OGC_Nice SM_Caen 0 0 1 0 0
OGC_Nice Udinese_Calcio 0 0 0 0 1
OGC_Nice Montpellier 1 1 0 0 0
OGC_Nice Wolves_FC 0 0 0 0 1
PSG Burnley 0 0 0 0 1
PSG Association_Troyes_Aube_Champagne 0 0 0 0 1
PSG Wolves_FC 0 0 0 0 1
PSG West_Brom 1 1 0 0 0
PSG Real_Betis 0 0 0 1 0
PSG Dijon_FCO 0 1 0 0 0
PSG Hull_City 1 0 0 0 0
PSG Stade_Brestois 0 1 0 0 0
PSG OGC_Nice 1 1 0 1 1
PSG Milan 0 0 2 0 0
PSG RB_Leipzig 0 0 0 2 0
PSG Everton 0 0 0 0 1
PSG FC_Eindhoven 0 0 0 0 1
PSG Suderland 1 0 0 0 0
PSG AS_Saint-Étienne 0 1 0 0 1
PSG FC_Lorient 1 1 0 0 0
PSG Bayer_Leverkusen 0 0 0 1 1
PSG Crystal_Palace 0 0 1 0 0
PSG Stade_Reims 0 0 1 0 0
PSG West_Ham 0 0 0 0 2
PSG Bayern_Munich 0 0 0 0 2
PSG AS_Monaco 0 0 0 1 0
PSG FC_Porto 1 0 0 0 0
PSG AS_Roma 0 0 0 1 0
PSG FC_Utrecht 0 0 0 1 0
PSG Lokomotiv_Moscow 0 0 0 1 0
PSG FC_Girondins_Bordeaux 0 0 1 2 0
PSG SC_Lyon 0 1 1 0 0
PSG Manchester_City 0 0 1 0 1
PSG Liverpool 1 1 0 0 0
PSG Torino_FC 0 0 0 1 0
PSG Athletic 0 0 0 1 1
PSG LOSC_Lille 1 0 1 2 0
PSG Juventus 0 0 1 3 1
PSG Barcelona 0 0 1 0 0
PSG Montpellier 0 1 0 0 0
PSG Rennes 0 2 0 0 1
PSG FC_Schalke_04 0 0 1 0 0
PSG Valencia 0 0 0 1 0
PSG Tottenham 0 0 0 2 0
PSG FC_Nantes 1 0 0 0 0
PSG Sevilla_FC 0 1 0 0 0
PSG Chievo_Verona 1 0 0 0 0
PSG E._Frankfurt 0 0 0 1 0
PSG Middlesbrough_FC 1 0 0 0 0
PSG FC_Zwolle 0 0 1 0 0
PSG Chelsea 0 0 1 0 1
PSG Borussia_Dortmund 0 0 0 0 1
Parma Hellas_Verona 0 0 0 1 0
Parma Gil_Vicente_FC 0 0 0 0 1
Parma Cagliari_Calcio 0 0 1 0 0
Parma SC_Feyenoord 0 1 0 0 0
Parma SS_Lazio 0 0 1 0 0
Parma AS_Roma 0 2 0 0 0
Parma Napoli 0 1 0 0 0
Parma Catania 1 0 0 0 0
Parma FC_Köln 0 0 1 0 0
Parma UC_Sampdoria 0 3 2 0 0
Parma Genoa 3 0 1 0 0
Parma Sporting 0 1 0 0 0
Parma AC_Siena 2 6 0 0 0
Parma Atalanta 1 0 1 0 0
Parma US_Lecce 0 1 0 0 0
Parma Bologna 2 3 0 0 0
Parma Milan 0 1 1 0 0
Parma Torino_FC 0 0 2 0 0
Parma Juventus 0 2 0 0 0
Parma Marítimo 0 1 0 0 0
Parma Empoli_FC 0 0 1 0 0
Parma Inter_Milan 2 3 0 1 0
Parma US_Sassuolo 0 3 0 0 0
Parma AC_Cesena 1 1 5 0 0
Plymouth Hull_City 1 0 0 0 0
Plymouth Derby 1 0 0 0 0
Plymouth Southampton 1 0 0 0 0
Portimonense FC_Porto 0 0 0 4 2
Portimonense Académica_Coimbra 1 0 0 0 0
Portimonense Sporting 0 0 0 1 1
Portimonense FC_Metz 0 0 0 0 1
Portimonense CSKA_Moscow 0 0 0 0 1
Portimonense Gil_Vicente_FC 0 0 0 0 1
Portimonense Udinese_Calcio 0 0 0 0 1
Portsmouth Everton 1 0 0 0 0
Portsmouth QPR 1 0 0 0 0
Portsmouth AS_Monaco 1 0 0 0 0
Portsmouth Sheff_Utd 1 0 0 0 0
Portsmouth Bristol_City 1 0 0 0 0
Portsmouth Montpellier 1 0 0 0 0
Portsmouth Newcastle 1 0 0 0 0
Portsmouth Tottenham 4 0 0 0 0
Portsmouth Leicester 0 1 0 0 0
Portsmouth West_Brom 1 0 0 0 0
Portsmouth FC_Lorient 1 0 0 0 0
Portsmouth Real_Madrid 1 0 0 0 0
Portsmouth Liverpool 1 0 0 0 0
Portsmouth Coventry 1 1 0 0 0
Portsmouth Stoke_City 2 0 0 0 0
Portsmouth Fulham 0 1 0 0 0
Portsmouth Inter_Milan 1 0 0 0 0
Portsmouth Leeds 0 1 0 0 0
Portsmouth Genoa 1 0 0 0 0
Portsmouth Bolton 1 0 0 0 0
Preston Nottingham_Forest 1 0 0 0 0
Preston Liverpool 0 0 0 0 1
Preston Coventry 0 0 0 0 1
Preston Burnley 1 0 0 0 0
Preston Blackburn 0 0 0 0 1
Preston Middlesbrough_FC 0 0 0 0 1
Preston Sheff_Utd 0 0 0 1 0
Preston QPR 1 0 0 0 0
Preston Wolves_FC 1 0 0 0 0
Preston Scunthorpe_United 1 0 0 0 0
Preston Bristol_City 0 0 2 0 0
Preston AFC_Bournemouth 0 0 0 0 1
Preston West_Ham 0 0 0 1 0
Preston Cardiff 1 0 0 1 0
Preston Blackpool 1 0 0 0 0
QPR Chelsea 0 0 1 0 0
QPR Stoke_City 0 0 0 1 0
QPR Reading_FC 0 2 0 0 0
QPR Newcastle 1 0 0 0 0
QPR Millwall 0 1 0 1 0
QPR Blackpool 1 0 0 0 0
QPR Real_Madrid 0 0 1 0 0
QPR Preston 1 0 0 0 0
QPR Bristol_City 1 0 0 0 0
QPR Middlesbrough_FC 0 1 0 0 2
QPR Crystal_Palace 0 1 3 0 1
QPR Leicester 0 0 1 0 0
QPR ADO_Den_Haag 0 0 0 1 0
QPR Leeds 0 1 1 0 0
QPR Nottingham_Forest 2 1 1 1 0
QPR Watford_FC 0 1 0 0 0
QPR Doncaster_Rovers 0 1 0 0 0
QPR Barnsley_FC 0 0 1 0 0
QPR EA_Guingamp 0 0 0 1 0
QPR West_Brom 0 0 1 1 0
QPR Benfica 0 0 2 0 0
QPR Kuban_Krasnodar 0 1 0 0 0
QPR Coventry 0 0 0 0 1
QPR Swansea_City 1 0 1 1 1
QPR Burnley 0 0 1 0 0
QPR Southampton 0 0 1 0 0
QPR Sevilla_FC 0 0 1 0 0
QPR Ipswich_Town 1 0 0 0 0
QPR Brighton 0 0 2 0 0
QPR Hull_City 0 0 0 1 0
QPR Plymouth 2 0 0 0 0
QPR Blackburn 0 2 0 0 0
QPR Norwich 0 0 1 0 0
QPR Sheff_Utd 0 1 0 3 0
QPR Cardiff 0 3 0 1 0
R._Strasbourg OGC_Nice 0 0 0 1 0
R._Strasbourg Nottingham_Forest 0 0 0 1 0
R._Strasbourg AS_Monaco 0 0 0 2 0
R._Strasbourg RB_Leipzig 0 0 0 0 1
R._Strasbourg Rennes 0 0 0 1 0
R._Strasbourg Montpellier 0 0 0 0 1
R._Strasbourg RC_Lens 0 0 0 0 1
R._Strasbourg FSV_Mainz 0 0 0 0 2
R._Strasbourg Getafe 0 0 0 0 1
R._Strasbourg FC_Vizela 0 0 0 0 1
R._Strasbourg Nîmes_Olympique 0 0 0 1 0
R._Strasbourg Angers_SCO 0 0 0 1 0
RB_Leipzig Vitória_Guimarães_SC 0 0 0 1 0
RB_Leipzig Napoli 0 0 0 1 0
RB_Leipzig Brighton 0 0 0 1 0
RB_Leipzig Ajax 0 0 0 0 1
RB_Leipzig Udinese_Calcio 0 0 0 0 1
RB_Leipzig FC_Augsburg 0 0 0 1 0
RB_Leipzig Borussia_Mönchengladbach 0 0 0 0 1
RB_Leipzig Atalanta 0 0 0 0 1
RB_Leipzig Bayern_Munich 0 0 0 0 2
RB_Leipzig Hertha_BSC 0 0 0 2 0
RB_Leipzig FC_Lorient 0 0 0 0 1
RB_Leipzig Liverpool 0 0 0 1 1
RB_Leipzig FC_Eindhoven 0 0 0 1 0
RB_Leipzig E._Frankfurt 0 0 0 1 0
RB_Leipzig PSG 0 0 0 0 1
RB_Leipzig Leeds 0 0 0 0 1
RB_Leipzig FC_Köln 0 0 0 1 1
RB_Leipzig Chelsea 0 0 0 0 1
RB_Leipzig Wolves_FC 0 0 0 0 1
RB_Leipzig FC_Nantes 0 0 0 0 1
RB_Leipzig West_Brom 0 0 0 1 0
RCD_Mallorca Valencia 2 0 0 1 0
RCD_Mallorca Atlético_Madrid 1 0 0 0 0
RCD_Mallorca Espanyol 0 1 0 0 1
RCD_Mallorca Newcastle 1 0 0 0 0
RCD_Mallorca Udinese_Calcio 1 0 0 0 0
RCD_Mallorca West_Brom 1 0 0 0 0
RCD_Mallorca Rio_Ave_FC 1 0 0 0 0
RCD_Mallorca Sevilla_FC 1 0 0 0 0
RCD_Mallorca Wigan 0 1 0 0 0
RCD_Mallorca Borussia_Mönchengladbach 1 0 0 0 0
RCD_Mallorca CA_Osasuna 0 1 0 0 0
RCD_Mallorca Real_Madrid 0 1 0 0 0
RCD_Mallorca Middlesbrough_FC 0 0 0 0 1
RCD_Mallorca Villarreal_CF 1 1 0 0 0
RC_Lens SC_Braga 1 0 0 0 1
RC_Lens Marseille 0 0 0 0 1
RC_Lens SC_Lyon 1 0 0 0 0
RC_Lens Crystal_Palace 0 0 0 0 1
RC_Lens FC_Nantes 0 0 0 0 1
RC_Lens Rennes 1 0 0 0 2
RC_Lens Birmingham 1 0 0 0 0
RKC_Waalwijk ADO_Den_Haag 0 1 0 0 0
RKC_Waalwijk FC_Eindhoven 0 1 0 0 0
RKC_Waalwijk NAC_Breda 0 1 0 0 0
RKC_Waalwijk Vitesse 0 0 0 0 1
RKC_Waalwijk FC_Groningen 0 1 0 0 1
RKC_Waalwijk Roda_JC 0 3 0 0 0
RKC_Waalwijk FC_Zwolle 0 0 0 0 1
RKC_Waalwijk FC_Twente 0 1 0 0 1
RKC_Waalwijk NEC_Nijmegen 0 1 0 0 0
RKC_Waalwijk Ajax 0 1 0 0 0
RKC_Waalwijk Go_Ahead_Eagles 0 0 0 0 1
RW_Darmstadt FC_Ingolstadt 0 0 1 0 0
RW_Darmstadt US_Palermo 0 0 1 0 0
RW_Darmstadt FSV_Mainz 0 0 1 0 0
RW_Darmstadt FC_Köln 0 0 1 0 0
RW_Darmstadt TSG_Hoffenheim 0 0 1 0 0
RW_Darmstadt Hamburger_SV 0 0 1 0 0
Rayo_Vallecano Elche_CF 0 0 1 0 0
Rayo_Vallecano Sevilla_FC 0 1 0 0 0
Rayo_Vallecano FC_Porto 0 0 1 0 0
Rayo_Vallecano Celta_de_Vigo 0 0 1 1 0
Rayo_Vallecano Werder_Bremen 0 0 1 0 0
Rayo_Vallecano CA_Osasuna 0 1 0 0 0
Rayo_Vallecano Atlético_Madrid 0 1 0 0 0
Rayo_Vallecano Girona 0 0 0 1 0
Rayo_Vallecano Espanyol 0 0 1 0 0
Rayo_Vallecano Real_Zaragoza 0 1 0 0 0
Rayo_Vallecano Almería_CF 0 0 1 0 0
Rayo_Vallecano Valencia 0 1 0 0 0
Rayo_Vallecano SD_Eibar 0 0 1 0 0
Rayo_Vallecano Swansea_City 0 1 0 0 0
Rayo_Vallecano Granada_CF 0 1 0 0 0
Reading_FC FC_Zwolle 0 0 0 1 0
Reading_FC Stoke_City 2 0 0 0 1
Reading_FC Huddersfield_Town 0 0 0 1 0
Reading_FC Barnsley_FC 0 1 0 0 0
Reading_FC Bristol_City 1 0 0 0 0
Reading_FC Blackburn 0 0 2 0 0
Reading_FC Wolves_FC 2 0 0 0 0
Reading_FC Sheff_Utd 1 1 0 0 0
Reading_FC Vitesse 0 0 0 1 0
Reading_FC OGC_Nice 1 0 0 0 0
Reading_FC Leicester 0 1 0 0 0
Reading_FC Leeds 0 1 1 0 0
Reading_FC Vitória_Guimarães_SC 0 0 0 1 0
Reading_FC AS_Monaco 0 0 0 0 1
Reading_FC Nottingham_Forest 0 0 0 0 1
Reading_FC Bayern_Munich 0 0 0 0 1
Reading_FC Chelsea 0 0 1 0 0
Reading_FC Brighton 0 0 1 0 0
Reading_FC Charlton 0 1 0 0 0
Reading_FC QPR 0 0 1 0 0
Reading_FC Crystal_Palace 1 2 0 0 1
Reading_FC Portsmouth 1 0 0 0 0
Reading_FC Sevilla_FC 0 0 1 0 0
Reading_FC TSG_Hoffenheim 1 0 0 0 0
Reading_FC AFC_Bournemouth 0 1 1 0 0
Reading_FC Aston_Villa 1 0 1 0 0
Reading_FC Burnley 1 1 0 0 0
Reading_FC Cardiff 0 0 2 1 1
Reading_FC Sporting 0 0 0 1 0
Reading_FC Middlesbrough_FC 1 0 0 0 0
Reading_FC Millwall 0 0 1 2 0
Reading_FC West_Brom 0 1 1 1 2
Reading_FC Derby 0 0 2 1 1
Reading_FC Hull_City 1 0 0 0 0
Reading_FC Plymouth 1 0 0 0 0
Reading_FC Ipswich_Town 0 2 1 0 0
Reading_FC Dynamo_Moscow 0 0 1 0 0
Reading_FC SC_Feyenoord 0 0 0 1 0
Real_Betis Real_Madrid 0 0 0 1 0
Real_Betis Alavés 0 0 0 1 0
Real_Betis AC_Fiorentina 0 0 0 1 0
Real_Betis Sporting_Gijón 1 0 1 0 0
Real_Betis Swansea_City 0 2 0 0 0
Real_Betis Tottenham 0 0 0 0 1
Real_Betis AS_Saint-Étienne 0 0 0 1 0
Real_Betis CD_Nacional 0 0 1 0 0
Real_Betis Sporting 0 0 0 1 1
Real_Betis CA_Osasuna 0 0 0 1 0
Real_Betis US_Palermo 0 1 0 0 0
Real_Betis SD_Eibar 0 0 0 1 0
Real_Betis Hertha_BSC 1 0 0 0 0
Real_Betis CD_Málaga 2 0 0 0 0
Real_Betis Levante_UD 0 0 0 1 0
Real_Betis Athletic 0 1 0 0 0
Real_Betis Torino_FC 0 0 0 0 1
Real_Betis Napoli 0 0 0 1 0
Real_Betis Boavista 0 0 0 0 1
Real_Betis R._Strasbourg 0 0 0 1 0
Real_Betis Barcelona 0 0 0 1 1
Real_Betis Elche_CF 0 0 0 0 1
Real_Betis Aston_Villa 0 0 0 0 1
Real_Betis Getafe 0 0 0 3 0
Real_Betis West_Ham 0 1 0 0 0
Real_Betis Ajax 0 0 1 0 0
Real_Betis Leeds 0 0 0 0 1
Real_Betis Atlético_Madrid 0 0 0 1 0
Real_Betis Villarreal_CF 0 1 1 0 1
Real_Betis RCD_Mallorca 0 0 0 1 0
Real_Betis SS_Lazio 0 0 0 1 0
Real_Betis Granada_CF 0 1 0 0 0
Real_Betis AS_Roma 0 0 0 1 0
Real_Madrid West_Ham 0 0 1 0 0
Real_Madrid Villarreal_CF 0 0 1 0 1
Real_Madrid Borussia_Dortmund 0 0 1 0 0
Real_Madrid Athletic 0 0 1 1 0
Real_Madrid Marseille 1 0 0 0 0
Real_Madrid Chelsea 0 0 0 2 0
Real_Madrid Atlético_Madrid 0 0 1 1 0
Real_Madrid UC_Sampdoria 1 0 0 0 0
Real_Madrid Blackburn 1 0 0 0 0
